Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,65.730003,66.379997,65.389999,66.379997,60.695976,14392200
2023-10-10,67.059998,67.470001,66.699997,66.779999,61.061733,18261700
2023-10-11,66.809998,67.430000,66.690002,67.360001,61.592064,13659400
2023-10-13,67.199997,67.300003,66.459999,66.589996,60.887997,16302700
2023-10-16,67.400002,67.750000,67.180000,67.300003,61.537205,13103300
2023-10-17,67.000000,68.050003,66.589996,67.849998,62.040108,24031000
2023-10-18,67.239998,67.300003,65.330002,65.360001,59.763325,34907300
2023-10-19,65.300003,65.650002,64.419998,64.419998,58.903816,22855500
2023-10-20,63.320000,63.470001,62.000000,62.680000,57.312805,58015100
2023-10-23,62.389999,62.930000,62.110001,62.560001,57.203087,17595000
2023-10-24,64.000000,64.269997,63.570000,63.990002,58.510635,21768800
2023-10-25,64.699997,65.180000,63.750000,63.930000,58.455776,26091800
2023-10-26,63.799999,65.370003,63.610001,65.300003,59.708466,30936700
2023-10-27,65.470001,67.760002,64.709999,67.570000,61.784084,47989100
2023-10-30,68.400002,68.889999,68.040001,68.180000,62.341846,26604100
2023-10-31,67.769997,69.239998,67.570000,69.000000,63.091640,20961400
2023-11-01,69.260002,70.699997,69.250000,70.320000,64.298607,31543500
2023-11-03,71.250000,71.610001,70.930000,71.199997,65.103249,28599600
2023-11-06,71.199997,71.800003,71.199997,71.500000,65.377563,19096300
2023-11-07,70.830002,71.099998,69.239998,70.080002,64.079163,37073000
2023-11-08,70.120003,70.860001,69.820000,70.129997,64.124870,21047900
2023-11-09,70.500000,71.139999,70.220001,70.470001,64.435768,16542700
2023-11-10,71.400002,71.730003,70.900002,71.550003,65.423286,22200500
2023-11-13,72.000000,72.489998,70.930000,71.400002,65.286125,14410500
2023-11-14,72.019997,74.300003,71.900002,73.610001,67.306892,52233600
2023-11-16,73.099998,74.339996,73.010002,74.099998,67.754936,31235400
2023-11-17,74.230003,74.650002,74.099998,74.239998,67.882942,24538600
2023-11-20,75.800003,76.650002,75.430000,76.059998,69.547104,28810100
2023-11-21,77.290001,78.550003,76.849998,77.900002,71.229546,45317800
2023-11-22,75.849998,76.070000,74.209999,74.849998,69.120171,33715300
2023-11-23,74.370003,74.620003,74.080002,74.379997,68.686150,10279200
2023-11-24,74.500000,74.500000,73.400002,73.750000,68.104378,16667000
2023-11-27,73.440002,73.860001,72.900002,73.309998,67.698059,17312300
2023-11-28,72.279999,73.769997,72.160004,73.470001,67.845818,22019000
2023-11-29,73.800003,74.000000,72.709999,73.449997,67.827339,15853100
2023-11-30,74.010002,74.440002,73.720001,73.849998,68.196716,29712900
2023-12-01,74.730003,75.480003,74.419998,75.220001,69.461853,25025200
2023-12-04,74.239998,74.500000,73.040001,73.529999,67.901222,22402300
2023-12-05,73.230003,73.370003,72.529999,72.849998,67.273277,25179500
2023-12-06,73.500000,73.919998,72.120003,72.370003,66.830017,20503900
2023-12-07,72.690002,73.080002,72.419998,72.599998,67.042412,17535800
2023-12-08,73.099998,73.260002,72.330002,72.800003,67.227104,16083200
2023-12-11,72.080002,73.239998,71.760002,72.860001,67.282509,15443400
2023-12-12,73.599998,73.849998,72.599998,72.989998,67.402557,11036300
2023-12-13,72.500000,73.320000,72.309998,73.000000,67.411789,25288200
2023-12-14,74.000000,74.260002,73.360001,73.400002,67.781174,29454300
2023-12-15,74.059998,74.300003,73.510002,73.860001,68.205956,23279500
2023-12-18,74.059998,74.930000,73.709999,74.209999,68.529160,16333400
2023-12-19,74.699997,75.089996,74.370003,74.730003,69.009361,21763700
2023-12-20,74.730003,75.410004,74.489998,74.489998,68.787727,14147900
2023-12-21,75.449997,77.050003,75.320000,76.970001,71.077888,24202600
2023-12-22,77.129997,78.199997,76.290001,76.389999,70.542282,26277000
2023-12-26,77.160004,77.449997,76.660004,76.660004,70.791618,12149500
2023-12-27,76.849998,77.550003,76.849998,77.400002,71.474976,13821200
2023-12-28,77.000000,77.459999,76.750000,77.199997,71.290276,16545800
2024-01-02,77.599998,78.180000,76.589996,77.050003,71.151764,18021800
2024-01-03,76.709999,76.900002,75.849998,76.650002,70.782379,25315100
2024-01-04,76.430000,76.639999,75.360001,75.620003,69.831230,18707000
2024-01-05,75.029999,75.050003,74.120003,74.650002,68.935486,21082500
2024-01-08,73.940002,74.559998,73.510002,74.269997,68.584564,23013300
2024-01-09,74.099998,74.160004,73.150002,73.330002,67.716537,15257400
2024-01-10,72.790001,72.790001,71.949997,72.230003,66.700737,21354600
2024-01-11,72.449997,72.910004,71.849998,72.610001,67.051643,20289100
2024-01-12,72.199997,72.699997,71.639999,71.690002,66.202072,16343400
2024-01-15,71.220001,71.699997,70.699997,71.550003,66.072792,12745700
2024-01-16,71.599998,71.790001,70.260002,70.620003,65.213982,22620300
2024-01-17,70.269997,70.459999,69.000000,69.349998,64.041206,43086400
2024-01-18,70.199997,70.400002,69.000000,69.000000,63.717999,30490600
2024-01-19,69.500000,69.510002,68.050003,68.099998,62.886890,60583000
2024-01-22,67.500000,67.980003,67.110001,67.800003,62.609859,23318900
2024-01-23,68.949997,69.769997,68.449997,69.199997,63.902683,33886800
2024-01-24,70.300003,70.830002,69.750000,69.900002,64.549103,36922100
2024-01-25,70.000000,70.410004,67.360001,68.180000,62.960762,47637000
2024-01-26,67.900002,69.809998,67.500000,69.500000,64.179718,27397200
2024-01-29,69.489998,69.489998,68.230003,69.169998,63.874977,15866100
2024-01-30,69.400002,69.599998,67.889999,68.779999,63.514835,34371300
2024-01-31,68.099998,68.580002,67.760002,67.760002,62.572922,34753400
2024-02-01,67.870003,68.269997,67.150002,67.449997,62.286648,21060300
2024-02-02,67.260002,67.269997,65.910004,66.080002,61.021523,32589900
2024-02-05,65.900002,66.199997,65.349998,65.510002,60.495159,24103300
2024-02-06,66.070000,66.910004,65.779999,66.669998,61.566360,27505600
2024-02-07,66.820000,67.059998,66.500000,66.800003,61.686409,19863400
2024-02-08,67.489998,67.489998,65.970001,66.209999,61.141571,25812100
2024-02-09,66.099998,66.589996,65.379997,65.919998,60.873772,18534800
2024-02-14,65.989998,66.139999,65.510002,65.720001,60.689083,12497900
2024-02-15,65.500000,65.870003,65.040001,65.510002,60.495159,17360200
2024-02-16,66.489998,68.320000,66.339996,68.000000,62.794548,40947100
2024-02-19,67.040001,67.589996,66.639999,67.489998,62.323586,12571600
2024-02-20,66.150002,66.360001,65.190002,66.010002,60.956882,44417200
2024-02-21,65.620003,66.629997,65.599998,66.510002,61.418610,20362800
2024-02-22,66.839996,67.800003,66.800003,67.220001,62.074257,35910500
2024-02-23,68.250000,69.070000,67.239998,67.379997,62.222004,42133700
2024-02-26,66.540001,66.550003,65.449997,65.750000,60.716785,33864400
2024-02-27,66.500000,67.669998,66.360001,67.480003,62.314354,28141800
2024-02-28,66.800003,67.220001,66.330002,66.739998,61.630997,20331500
2024-02-29,66.550003,67.480003,66.489998,66.989998,61.861862,20717000
2024-03-01,66.889999,67.059998,66.370003,66.879997,61.760284,22423300
2024-03-04,66.949997,67.199997,66.389999,66.730003,61.621773,13148000
2024-03-05,66.000000,66.290001,65.599998,65.849998,60.809128,24436500
2024-03-06,66.220001,67.080002,66.169998,66.750000,61.640232,33510700
2024-03-07,67.459999,67.660004,66.459999,66.519997,61.427841,19036200
2024-03-08,66.199997,66.980003,65.900002,66.010002,60.956882,23188200
2024-03-11,64.779999,64.779999,63.720001,63.959999,59.063812,58622400
2024-03-12,62.360001,62.570000,60.660000,60.840000,58.695805,44680100
2024-03-13,60.599998,61.389999,60.290001,61.230000,59.072056,32769200
2024-03-14,61.099998,61.139999,60.169998,60.450001,58.319550,30085800
2024-03-15,60.099998,60.240002,59.360001,59.759998,57.653866,57064200
2024-03-18,60.490002,61.000000,60.009998,60.900002,58.753689,21371000
2024-03-19,61.730000,62.049999,61.299999,61.400002,59.236069,16888900
2024-03-20,61.410000,61.820000,60.919998,61.810001,59.631618,18210000
2024-03-21,62.430000,62.630001,61.590000,61.660000,59.486904,18445500
2024-03-22,61.500000,61.560001,60.930000,60.950001,58.801926,11058400
2024-03-25,61.020000,61.320000,60.650002,60.820000,58.676506,10478200
2024-03-26,60.310001,60.520000,59.590000,60.049999,57.933643,27142700
2024-03-27,59.799999,60.669998,59.689999,60.599998,58.464260,23927000
2024-03-28,60.619999,61.090000,60.070000,60.830002,58.686157,18467000
2024-04-01,61.599998,61.900002,61.000000,61.220001,59.062412,16740100
2024-04-02,61.369999,62.470001,61.299999,61.939999,59.757034,22583000
2024-04-03,61.369999,61.639999,60.549999,61.049999,58.898399,22319900
2024-04-04,60.900002,61.290001,60.169998,60.369999,58.242367,22990500
2024-04-05,60.279999,60.480000,59.610001,59.709999,57.605625,15379000
2024-04-08,61.099998,63.130001,60.799999,62.970001,60.750736,40281300
2024-04-09,63.630001,63.869999,62.009998,62.549999,60.345535,37026100
2024-04-10,62.330002,62.450001,61.430000,61.599998,59.429016,21206800
2024-04-11,61.790001,62.110001,61.330002,61.860001,59.679855,16338700
2024-04-12,62.799999,63.380001,61.410000,61.630001,59.457962,25740900
2024-04-15,62.299999,62.849998,61.959999,61.990002,59.805275,28567300
2024-04-16,61.130001,61.599998,60.700001,61.439999,59.274654,29973800
2024-04-17,63.040001,63.470001,61.959999,62.110001,59.921043,34220700
2024-04-18,62.689999,62.720001,61.910000,62.340000,60.142937,19932500
2024-04-19,62.240002,63.549999,62.090000,63.360001,61.126991,32882400
2024-04-22,63.029999,63.580002,62.299999,63.330002,61.098049,27171200
2024-04-23,62.660000,63.090000,62.009998,62.779999,60.567429,23160500
2024-04-24,63.560001,64.089996,63.150002,63.560001,61.319942,25212800
2024-04-25,62.680000,63.040001,61.910000,62.220001,60.027168,27231000
2024-04-26,62.220001,62.220001,62.220001,62.220001,60.027168,0
2024-04-29,62.880001,63.950001,62.799999,63.900002,61.647961,18487200
2024-04-30,63.500000,63.740002,62.930000,63.290001,61.059460,15597400
2024-05-02,63.700001,64.250000,63.220001,63.919998,61.667252,17852900
2024-05-03,64.169998,64.419998,63.349998,63.990002,61.734787,23681200
2024-05-06,64.220001,64.699997,63.950001,64.180000,61.918091,13423600
2024-05-07,64.750000,65.180000,64.300003,64.580002,62.303993,21315200
2024-05-08,63.650002,64.230003,63.590000,63.990002,61.734787,18245800
2024-05-09,63.900002,64.930000,63.779999,64.510002,62.236462,19672800
2024-05-10,64.750000,64.949997,64.160004,64.290001,62.024216,13705000
2024-05-13,64.699997,65.050003,64.389999,64.669998,62.390820,14504100
2024-05-14,64.470001,64.750000,64.019997,64.629997,62.352230,13313500
2024-05-15,64.449997,64.639999,63.459999,64.440002,62.168930,21292100
2024-05-16,64.980003,65.169998,64.410004,64.910004,62.622368,16647700
2024-05-17,65.250000,66.349998,65.169998,66.180000,63.847603,32338800
2024-05-20,66.139999,66.599998,65.720001,66.150002,63.818665,22222300
2024-05-21,66.750000,67.099998,65.900002,65.959999,63.635357,23042800
2024-05-22,66.000000,66.349998,65.080002,65.440002,63.133686,17404000
2024-05-23,65.220001,65.400002,64.580002,65.050003,62.757431,16445800
2024-05-24,65.000000,65.660004,64.900002,65.080002,62.786373,11731900
2024-05-27,64.910004,65.300003,64.709999,65.300003,62.998623,5119400
2024-05-28,65.279999,65.290001,63.349998,63.889999,61.638309,22173900
2024-05-29,63.439999,63.730000,62.970001,63.240002,61.011219,16496900
2024-05-31,62.889999,63.450001,62.790001,63.200001,60.972630,23383600
2024-06-03,62.840000,62.849998,61.689999,61.869999,59.689503,18846500
2024-06-04,61.389999,61.400002,60.700001,61.240002,59.081707,19865100
2024-06-05,61.099998,61.180000,60.310001,60.369999,58.242367,18000800
2024-06-06,60.770000,61.330002,60.360001,61.209999,59.052761,17888300
2024-06-07,60.689999,60.869999,60.270000,60.410000,58.280956,14822100
2024-06-10,60.599998,61.310001,60.400002,61.070000,58.917698,14762900
2024-06-11,60.400002,61.040001,59.709999,60.980000,58.830868,24588400
2024-06-12,61.160000,61.450001,59.910000,60.139999,58.020473,21969600
2024-06-13,60.320000,61.049999,60.220001,60.830002,58.686157,13692600
2024-06-14,60.849998,60.880001,60.259998,60.619999,58.483555,12282100
2024-06-17,60.040001,60.450001,59.840000,60.380001,58.252014,13976100
2024-06-18,60.349998,60.880001,60.220001,60.660000,58.522148,12239900
2024-06-19,60.509998,61.080002,60.369999,60.849998,58.705448,8744100
2024-06-20,61.049999,61.619999,60.820000,61.400002,59.236069,19497200
2024-06-21,61.029999,61.360001,60.740002,60.830002,58.686157,39134100
2024-06-24,60.470001,61.080002,60.400002,60.900002,58.753689,13669000
2024-06-25,60.990002,61.040001,60.279999,60.650002,58.512501,13962500
2024-06-26,61.070000,61.580002,60.910000,61.400002,59.236069,17096700
2024-06-27,61.450001,61.560001,60.860001,61.560001,59.390430,13755300
2024-06-28,61.680000,62.549999,61.639999,62.220001,60.027168,22429400
2024-07-01,62.709999,63.330002,62.599998,63.139999,60.914742,20236800
2024-07-02,63.080002,63.340000,62.459999,62.930000,60.712147,24335300
2024-07-03,63.459999,64.839996,63.450001,64.180000,61.918091,29884200
2024-07-04,64.639999,64.699997,63.830002,63.860001,61.609367,7984300
2024-07-05,63.299999,63.849998,63.189999,63.599998,61.358532,13138400
2024-07-08,63.080002,63.240002,62.669998,63.099998,60.876152,18662500
2024-07-09,62.970001,63.230000,62.709999,63.020000,60.798973,9794400
2024-07-10,62.669998,62.750000,61.840000,62.169998,59.978928,17384000
2024-07-11,62.419998,62.689999,61.840000,62.009998,59.824566,13413600
2024-07-12,62.070000,62.919998,61.959999,62.919998,60.702496,13141700
2024-07-15,62.799999,63.180000,62.419998,62.990002,60.770031,10198000
2024-07-16,62.290001,62.340000,61.369999,62.330002,60.133293,22363900
2024-07-17,61.880001,62.020000,61.580002,61.750000,59.573730,23145000
2024-07-18,61.700001,61.910000,61.060001,61.169998,59.014172,20625500
2024-07-19,61.200001,61.380001,60.439999,61.119999,58.965935,20553900
2024-07-22,61.119999,61.270000,60.730000,61.049999,58.898399,13095200
2024-07-23,60.599998,60.599998,60.000000,60.230000,58.107300,22512000
2024-07-24,60.259998,60.750000,60.209999,60.599998,58.464260,17817300
2024-07-25,60.500000,61.189999,60.259998,60.570000,58.435318,17959500
2024-07-26,61.450001,61.740002,61.009998,61.470001,59.303600,72721200
2024-07-29,61.689999,61.799999,61.150002,61.580002,59.409725,28005900
2024-07-30,61.029999,61.110001,60.200001,60.220001,58.097656,28562300
2024-07-31,60.910000,61.680000,60.759998,61.630001,59.457962,34433100
2024-08-01,61.849998,61.869999,60.220001,60.250000,58.126595,40469400
2024-08-02,60.639999,60.849998,59.360001,59.410000,57.316200,35296000
2024-08-05,56.310001,57.389999,55.900002,57.020000,57.020000,24635900
2024-08-06,56.740002,57.520000,56.299999,57.310001,57.310001,23930200
2024-08-07,57.310001,57.590000,57.020000,57.200001,57.200001,19243400
2024-08-08,57.029999,57.500000,56.820000,56.849998,56.849998,14584800
2024-08-09,57.119999,57.160000,56.500000,57.060001,57.060001,21989300
2024-08-12,57.099998,57.110001,56.520000,56.770000,56.770000,18421500
2024-08-13,56.990002,56.990002,56.520000,56.520000,56.520000,26100900
2024-08-14,55.959999,55.970001,55.599998,55.830002,55.830002,1695200
